country_iso3,country_iso2,country,s_never_n,s_onceortwice_n,s_afewtimes_n,s_often_n,s_knowitwell_n,s_never_pct,s_onceortwice_pct,s_afewtimes_pct,s_often_pct,s_knowitwell_pct,s_never_pct_se,s_onceortwice_pct_se,s_afewtimes_pct_se,s_often_pct_se,s_knowitwell_pct_se,s_never_avg,s_onceortwice_avg,s_afewtimes_avg,s_often_avg,s_knowitwell_avg,s_never_avg_se,s_onceortwice_avg_se,s_afewtimes_avg_se,s_often_avg_se,s_knowitwell_avg_se,d_never_n,d_onceortwice_n,d_afewtimes_n,d_often_n,d_knowitwell_n,d_never_pct,d_onceortwice_pct,d_afewtimes_pct,d_often_pct,d_knowitwell_pct,d_never_pct_se,d_onceortwice_pct_se,d_afewtimes_pct_se,d_often_pct_se,d_knowitwell_pct_se,d_never_avg,d_onceortwice_avg,d_afewtimes_avg,d_often_avg,d_knowitwell_avg,d_never_avg_se,d_onceortwice_avg_se,d_afewtimes_avg_se,d_often_avg_se,d_knowitwell_avg_se,s_knowitwell_pct_2012,s_knowitwell_pct_se_2012,d_knowitwell_pct_2012,d_knowitwell_pct_se_2012,s_knowitwell_pct_2022_2012,d_knowitwell_pct_2022_2012,n,pct100,mathavg,mathavg_se,s_never_knowitwell_gap,s_never_knowitwell_gap_cov,s_never_knowitwell_gap_se,s_never_knowitwell_gap_pvalue,s_never_knowitwell_gap_dof,s_never_knowitwell_gap_ttest,d_never_knowitwell_gap,d_never_knowitwell_gap_cov,d_never_knowitwell_gap_se,d_never_knowitwell_gap_pvalue,d_never_knowitwell_gap_dof,d_never_knowitwell_gap_ttest
AUS,AU,Australia,2969,873,749,357,180,57.354325897433675,17.08445974450312,14.68526662686248,7.257058915599879,3.6188888156008376,0.8158378747627468,0.6412969933868644,0.5929528995070967,0.366440196591585,0.26750181945620527,497.0080368091327,490.3412471153446,480.08878051682257,463.5081626115442,485.4449238233153,2.348999586246311,4.196045228595916,5.011828814938214,7.171975328411045,8.979186272273045,2387,969,948,561,304,46.238121659953116,18.66677044379841,17.94251779071847,10.877951563493095,6.274638542036906,0.92674836629058,0.6711763859649709,0.7209423113235672,0.5185395454272741,0.37736042733873615,501.4636986646042,496.4224309378016,482.0785132067488,472.3493534870968,497.38257876520163,3.012281227542164,4.03968974215025,4.038478882828787,5.586462261235923,6.678645973974033,2.1324469919784814,0.1609757796347731,2.771221900067872,0.1967682756359057,1.4864418236223562,3.5034166419690345,13437,100,487.0842535121309,1.7796142848570313,11.563112985817384,3.8633088907456683,8.855335532145054,0.1959055194759114,69.95477694453572,FALSE,4.081119899402552,4.934483898845215,6.618850537804284,0.5394096014120087,73.51868815908895,FALSE
GBR,GB,United Kingdom,2791,588,459,179,146,65.51507818483412,14.910995072625965,11.26518675616959,4.183777113915729,4.124962872454581,1.194828258473419,0.8663434946493643,0.7782211198822955,0.44652844375911255,0.7575109110190364,500.2553502782698,496.5697859753478,490.92373535505817,457.5418574402071,505.276038542127,4.038646903600751,5.9246407080256835,8.2707591127278,12.881740352297935,18.92737380014509,2395,664,607,314,234,54.51133732921034,16.422553501219316,15.770285727981975,7.845356201427532,5.45046724016083,1.1622801608976694,0.9833878652727991,0.8000390741554039,0.6394821576082511,0.5555937767125748,503.43699169146714,503.56974966976065,505.4647719756724,484.2017155999292,498.0807230241906,4.30555762785726,6.782533421866313,6.229555507648014,9.591718393960244,10.51139176304388,2.6016820294915277,0.2745820209570646,3.5763006151616956,0.32453178086783363,1.5232808429630529,1.874166624999134,12972,100,488.97508506576963,2.2179511344297285,-5.02068826385721,6.194424716173129,19.03069358562731,0.7925115707944828,91.48083442038707,FALSE,5.356268667276538,5.487089887747914,10.865219901478788,0.6233554080053347,81.58241832452744,FALSE
CHE,CH,Switzerland,1369,336,300,142,90,61.40927418324047,15.335200671468646,13.673716438675154,5.933004644898529,3.6488040617172035,1.1456300757098266,0.8533280617279319,0.7345856581436901,0.5751300029768942,0.4449732524873121,531.9950623018755,514.1950072234408,500.5524989988986,462.80732719836107,482.75850836575887,3.0591706877603997,5.642465117027847,6.607806192677659,11.199651592017249,10.326574882563975,868,335,405,330,276,37.6444276545795,14.718696157662448,18.53366504688337,16.398717637104657,12.704493503770017,1.1438884228275632,0.7483798142696493,0.9220471917396788,0.8854689778675696,0.8354572543174911,540.5762539340284,529.4837222196201,507.79894745903147,488.8354636283463,510.9269985543218,4.099939324270879,5.253538313531704,6.451034615515718,6.194379813900075,6.133841145192998,2.137393396130218,0.19509694933487526,9.54230374676588,0.45596483189843307,1.5114106655869857,3.1621897570041373,6829,100,507.990586448709,2.143699976680787,49.23655393611659,-2.2549545039776926,10.977549048399146,2.482892817035065e-5,77.70782923704614,TRUE,29.649255379706574,1.213780968290973,7.211514939357982,9.497085190224297e-5,79.62455090667879,TRUE
FRA,FR,France,1413,357,309,170,102,60.73688528041967,15.271877546671359,13.012979050301379,7.09683247719145,3.881425645416149,1.2086434427306383,0.6679710220287736,0.7064617583581907,0.554634832706759,0.46070338619435597,497.8380340652485,474.37863481073015,477.1357070439804,435.6274558393322,460.59871964215785,2.8273760265470194,6.17926998419481,5.314967626048289,7.699585550454939,10.468354663825961,1285,343,328,242,162,55.27280415008769,14.47603318561644,13.656211263422211,9.837035017758058,6.757916383115591,1.2468592946026256,0.8368592881879938,0.7185154154631451,0.617961865622158,0.591467826624521,495.36394367030704,491.32082828967503,488.07491309238964,457.3945264158808,460.8358158067062,3.151530836496296,5.281697603257662,5.431133950556504,6.579768373253614,7.1092941828186005,3.517728614939756,0.3620945505672981,4.6008760291361135,0.4171953583514799,0.3636970304763931,2.157040353979477,6770,100,473.9444184205954,2.488973645093336,37.23931442309066,3.632441566522906,10.503124365163622,6.76991875584454e-4,75.4522056692112,TRUE,34.528127863600844,6.142442693423608,6.941853139068718,2.7629216801106082e-6,99.02916986403082,TRUE
HUN,HU,Hungary,1318,415,301,139,76,57.84257683152438,18.254874908350217,13.85642912619921,6.42592105492632,3.6201980789998625,1.2546674888026252,0.8299884307306582,0.784946418452874,0.6200057261014483,0.48510839081073576,494.3281735267287,472.4512018379269,457.0553517763912,432.65656719266565,441.89003798263997,3.66393019318198,5.223148434734295,6.3341780125646325,8.005544920741007,12.932880511907074,1038,463,424,269,164,43.33232186543749,19.35926981272626,18.242514652651952,11.845201645116175,7.220692024068116,1.3019087352937255,0.8181420591089443,0.9906010388712169,0.8200802829503769,0.6534236732749822,500.21083240361213,483.4505120215937,474.48522302310903,436.05571809287795,456.15922699673246,3.7043530036476913,4.8533223891962125,5.040288068132155,7.463078550928898,9.309595434194144,2.6616510187369617,0.27954566508010964,4.975380772850404,0.4623928744898177,0.9585470602629007,2.2453112512177125,6198,100,472.77612237193296,2.5140600273714866,52.43813554408871,9.06757052636794,12.749456527359918,8.901304073161143e-5,86.09963991612007,TRUE,44.05160540687967,7.8510872254659985,9.202642222376687,7.104800094914765e-6,84.76254143491411,TRUE
MEX,MX,Mexico,1017,457,464,276,102,43.89065013966034,20.058945857449668,19.762586479024485,11.863452932128144,4.424364591737372,1.3093658886279465,0.8912514452799841,0.7876329361230594,0.8456981163123404,0.49112796130317815,417.35269158985716,395.9889529074092,395.0147038295037,381.2139277269781,375.4852303741614,3.2900966639149134,4.094978479324741,4.200998207727405,5.40435488607828,7.776438294202075,646,453,567,449,186,28.126373462309402,19.26571354728252,24.802685016186842,19.540745752047762,8.26448222217348,1.0903921597794586,0.9106492464934646,0.9805165510875313,0.9632867125972692,0.7405690186469999,411.2720020925223,402.24112361552795,399.3156492015359,391.91394060800417,383.154281778438,4.354058755789575,3.847890559879164,3.738241169593059,3.965591113545509,7.121440675758799,4.7869640425802675,0.17532916928172002,6.52903617249882,0.26889803298783377,-0.3625994508428958,1.7354460496746604,6288,100,395.02991921871035,2.270588839498129,41.867461215695755,3.51348972804179,8.01690396258761,2.0572617904779378e-6,63.89468612924139,TRUE,28.117720314084295,8.316915395505516,7.282782034099934,2.071657432125562e-4,94.12891206937459,TRUE
SVN,SI,Slovenia,1486,342,347,172,123,62.68490207979608,13.362812708236962,13.306348583486166,6.385309993304544,4.260626635176257,1.2782235282880627,0.8523594013033798,0.9324066175350723,0.6102180218334434,0.4808955189515531,497.248245738226,498.7877186547476,477.36636350853473,461.0583966634122,467.36345027176424,3.023312541142932,6.5542786505890005,7.0579107589381955,8.346017877883105,10.790277713182249,1235,427,448,285,159,51.60063803191689,16.20411611276936,16.565719748815685,10.258824454207259,5.370701652290812,1.2200513108932014,0.9560841771929691,0.825218562439825,0.7448516343971688,0.45343044557225826,502.6328395984736,494.4710514291636,477.14407707943855,455.9624250006538,444.80414599531207,2.8452660658194353,4.9970885803389,5.498440715483474,6.39967109298033,9.136019065276164,4.01837214612498,0.4187253526589236,3.4514883642021044,0.38715952374777096,0.24225448905127678,1.9192132880887076,6721,100,484.52900864834714,1.2440586614767073,29.884795466461753,-2.170602116948042,11.397882087604073,0.010275375610496518,89.42103117490873,TRUE,57.828693603161526,3.8987606221732634,9.152314576217682,9.92734561222619e-9,89.85141569324506,TRUE
AUT,AT,Austria,1327,351,259,151,101,60.596749613605994,15.855660707608108,12.063150166655188,6.721742961222484,4.762696550908226,1.1582960919740464,0.7293175253576334,0.6806326992777054,0.504663012904333,0.5191551012382041,508.49668092917966,496.60287334391745,486.3319047764068,454.5018824216726,470.1484986670322,3.3173933910994853,5.357892218092632,6.397627116680017,7.413078815111131,11.628238022794397,1172,390,286,170,114,54.55522271627553,18.11864285259456,13.640673550305577,7.973538880745545,5.711922000078785,1.0561056065232264,0.8365048513775978,0.7338626266436461,0.6334641505140642,0.5481744144780486,506.6183887727153,508.8035740550613,478.5891970381326,454.39267531647226,454.8162281412495,3.4895191908589958,5.183113580688813,6.600892353573283,8.5027403810407165,10.629820765792523,2.848838450046277,0.31589546313680794,10.50653876748564,0.6848045256869556,1.9138581008619489,-4.794616767406855,6151,100,487.26749896735487,2.3377890130544867,38.348182262147475,0.6855954113911871,12.035357394082217,0.0020060288980823238,86.39099247918219,TRUE,51.802160631465824,4.3670381908439415,10.790540177144019,1.5406305219345384e-5,48.75200568672602,TRUE
BEL,BE,Belgium,1606,357,409,244,144,57.97987380631094,13.113833433857803,14.542810289520041,9.128798116393643,5.234684353917576,1.0926784020505236,0.653653747587994,0.7476641832911557,0.7108524413762252,0.43522407027246146,512.7342451954444,493.8548822223751,484.4582287213402,464.21894799343437,494.8335855908782,3.5757557676354685,5.810342963603544,4.809953909793095,6.967206208325231,9.740130035602553,1390,430,439,297,197,52.07435373798865,15.960570695166275,15.672849872775114,9.733937672479462,6.5582880215904975,1.1449758128942185,0.8208730387226449,0.7894070001818863,0.6625038160852303,0.5084580996015021,508.48939534690817,505.7451691259815,490.67585746019904,476.932410850253,479.97746732084,3.7649755042340978,6.0432273625506925,5.831030361261979,6.710795119720213,8.140860335975042,6.559831263657211,0.42257645616323136,8.387237353721945,0.3745087774638362,-1.325146909739635,-1.8289493321314474,8286,100,489.4868167449487,2.202874021453321,17.900659604566158,4.037156273250135,9.97907059167962,0.07661370654799149,80.1400218559409,FALSE,28.511928026068176,-1.9852306178615067,9.187987200309841,0.002597772088362982,85.20219513489323,TRUE
DNK,DK,Denmark,978,401,357,177,98,49.31821697365795,20.4635398725062,17.391467500234572,8.200700939836771,4.626074713764513,1.182137734215967,1.0553978152190207,0.9778918554229417,0.7424085105301114,0.6014874723383477,507.4753063331694,482.24287630923544,484.4083732958119,462.40466887788205,477.7383802845063,3.7613911196698933,5.472722933523501,4.73258929044563,7.207020573465341,10.086067508191986,955,433,383,183,108,47.34673183773696,21.454728249763214,17.916988886441686,8.300680131766253,4.980870894291883,1.3150967280966708,1.2228050670111055,0.8721964433092856,0.5957693836121383,0.5717070688708523,506.0145093179058,504.0834078367669,480.01648247915494,466.66627735156936,477.3193996948932,3.76716009222201,4.651698386133387,5.282808024809579,6.8493615946013575,9.477681028882905,3.5598257235029274,0.3478910698966057,5.3693094987729495,0.46035340461085567,1.066248990261586,-0.3884386044810668,6200,100,489.27387694241116,1.948822269513562,29.736926048663065,-0.6293887755379053,10.822920053572116,0.00758317221135929,71.90880339905824,TRUE,28.69510962301257,-0.39447540381397905,10.237523316374181,0.006360742436925859,79.43710427305685,TRUE
CHL,CL,Chile,999,353,377,191,90,47.69632639033857,16.81279235749195,20.093875420597296,10.679176158225747,4.717829673346439,1.2366849025742843,0.9199034598374706,1.1267729294449114,0.8954885200874627,0.5489044962093188,431.3234521424387,421.6222460756145,424.05055381493315,400.1977281588846,388.73408088949805,3.4922120857147503,5.088959957966406,4.8418157399520325,6.114627709770481,9.857851865555034,841,374,405,211,136,40.257345041741985,19.10427899082864,22.13608936611548,11.644512682823112,6.857773918490782,1.26390984986639,0.9889756450005736,1.0882742389840465,0.6303253349587806,0.6669322643182941,435.0745739325523,425.9684052317455,421.63671777708015,412.56005490402197,405.65259540570753,3.5387422694340236,5.374912892576643,4.700108258392702,6.0295926854542214,6.983929798606789,3.2314043802199808,0.3453316465121757,3.263782638978042,0.3301339210161258,1.4864252931264583,3.59399127951274,6488,100,411.6965707080974,2.0779020067084146,42.58937125294068,1.9547015990696122,10.269536769333845,7.790804237162163e-5,87.1689119372724,TRUE,29.421978526844782,1.3289387130670174,7.65768208110084,2.5269634875302316e-4,75.2827799915596,TRUE
LVA,LV,Latvia,857,470,421,180,114,41.918350977180516,22.98717000757562,21.077009016614763,8.56972963158706,5.447740367042039,1.136440445788782,1.003999020205599,0.939904351855221,0.5022553965079316,0.5767813465773127,501.2989223618484,481.96041901361957,470.06822751345317,458.8906675306463,482.52857796047243,3.337901215812269,4.540717726542396,4.580894072376789,6.097738751590939,8.075409304318434,823,404,349,225,137,42.360442714727675,20.57055536368106,18.081378636507893,11.784475199825641,7.203148085257731,1.2440982793141926,0.9412727481674096,0.9706932341335403,0.7509951190921937,0.6152276785084041,499.5889714533029,486.0756844537689,477.06487666290093,461.38952824514035,488.22464736685544,3.509232185227425,4.563320672983327,5.142824044942936,6.199012154910549,9.279923804116715,6.0805687456472945,0.5054520357815698,6.59398943110517,0.5670077643908503,-0.6328283786052555,0.6091586541525613,5373,100,483.159455201819,2.031913091428261,18.77034440137595,1.6134559302301454,8.55142725504541,0.03172264186630214,65.34020762344605,TRUE,11.364324086447482,-2.8550638961143537,10.204990158362564,0.26837317892772194,91.26478963121001,FALSE
MYS,MY,Malaysia,949,612,635,333,123,36.31943203018805,22.939409683325458,23.636163754448233,12.462180282989936,4.642814249048319,1.0573930790752906,0.8725165008403205,0.9276017479428831,0.712689566979963,0.4135652597074887,415.71451921445816,400.9105122879983,412.7355445961542,402.7396273466439,423.2768601121444,4.245952168627585,3.7130069753308637,3.8278010554246618,4.193919291987143,8.877563274832452,798,520,689,433,165,30.816816283015502,20.021908371340274,26.109087824622062,16.805924410209418,6.24626311081275,1.1394753414535057,0.8794580622477028,0.9280287631334901,0.7677853906803632,0.527489193205055,414.8404408258403,406.1490129930465,416.1164143640433,403.6983823460604,409.5508563434614,4.380187935122661,3.9151781771382947,4.337250640233436,4.575512303978367,7.906689760798607,4.22582542466018,0.4069755286426933,7.983012476877349,0.4611105495012693,0.416988824388139,-1.7367493660645987,7069,100,408.68743219424823,2.396491388009688,-7.5623408976862265,2.252043485949158,9.609118198098558,0.4340331087770801,67.63477292370644,FALSE,5.289584482378871,4.050113528881282,8.57913528642305,0.5391668251294717,85.18155383438305,FALSE
BRA,BR,Brazil,1141,721,739,392,155,35.85766556052612,23.505214509028637,23.235479775238378,12.329014208358549,5.072625946848307,0.8649874307169088,0.7365452062327018,0.7420781429038316,0.6311651780458308,0.44534209582575573,390.584184256629,389.6375910637698,390.47366275230297,377.08890094405325,371.17056932690383,3.4210346470813002,4.086743069029963,3.368838770591253,4.271772023790341,10.033542013037616,1229,633,669,433,232,38.34211871257073,19.59173287087671,21.38854971886188,13.343563047671777,7.334035650018904,0.9491951860924015,0.7653651087574992,0.8655980487777213,0.6660295405172073,0.5269307991977908,397.137420066834,383.6806043891201,391.0428420195654,374.5842537568976,375.6812550844923,3.582121835042986,4.275226046936472,4.4680083615218225,4.545347896028529,7.0666227827964105,5.713418166023797,0.312524048757049,4.315420701287593,0.26333699826039236,-0.6407922191754905,3.0186149487313108,10798,100,378.6913669469863,1.581418866237292,19.413614929725156,1.1555355811123331,10.491156858120888,0.06840106192488093,71.07911259577068,FALSE,21.456164982341704,2.2299026304675955,7.636029670875685,0.006110793918686852,87.72587244889205,TRUE
PRT,PT,Portugal,1161,443,490,260,123,45.93874946747217,17.985370850911732,20.19026525810798,10.849731317500243,5.0358831060078835,1.1161865384242025,0.8495836659025547,0.7970008730397424,0.7598618138449085,0.47231601344146945,498.38966819482897,475.4217511603009,460.400615654939,447.0997552872556,452.4172321652995,3.5213581893118495,4.875579201954535,4.383874982279805,6.035419761981232,9.268908707142472,1015,454,504,330,218,39.830500763617636,17.84522697926508,20.079101212522612,13.435369087658957,8.809801956935726,1.0521101280175607,0.7908296440176041,0.9072277556186165,0.6693423006015712,0.5167147462479079,490.6671949053597,484.29708811205774,478.97003400623265,452.3960485220693,465.9244943121919,3.9581040786745834,4.767038200156611,4.525195710997605,5.827158827045733,6.8033627298410915,4.445001980192326,0.4377891848972565,3.9625512169799184,0.38373314629141575,0.5908811258155575,4.847250739955808,6793,100,471.910522105747,2.3505713863758824,45.97243602952949,-5.131902199796082,10.420001752320742,3.182059669271098e-5,79.5679058164147,TRUE,24.742700593167797,5.716646061118387,7.107674739967666,7.778999732148684e-4,88.41239450173167,TRUE
